id,region,country,ISO3,year,levels_income,GDPpercap,country_population_1000,urban_percentage,residence,levels_waterservice,method_waterservice,served_percentage,served_population_1000
1329,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,safely managed,NA,33.90285189484388,49014.17291609918
1330,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,basic,NA,96.24424540719664,139142.63322742053
1331,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,limited,NA,NA,NA
1332,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,unimproved,NA,2.934975624412409,4243.165241841034
1333,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,surface water,NA,1,1445.7241847419189
1334,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,safely managed,NA,28.86659520059252,76351.81291705433
1335,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,basic,NA,90.25872108173816,238733.28109107944
1336,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,limited,NA,NA,NA
1337,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,unimproved,NA,7.509776258650317,19863.271991898637
1338,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,surface water,NA,1.405747708076322,3718.1865498781835
1339,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,rural,improved,piped,11.97186024961354,14357.425024055428
1340,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,rural,improved,non-piped,72.14378997101278,86519.47432258527
1341,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,improved,piped,30.42315835287388,43983.495806982886
1342,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,urban,improved,non-piped,66.44213277525148,96056.99823901478
1343,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,improved,piped,22.05715486665125,58340.92140615469
1344,ASEAN,Indonesia,IDN,2017,Upper middle income,3839.785074604913,264498.852,54.65899658203125,national,improved,non-piped,69.02732116662212,182576.4720520685
1345,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,safely managed,NA,23.08745264846481,27546.12691691691
1346,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,basic,NA,84.0725759980355,100308.76441572349
1347,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,limited,NA,1.120976210321729,1337.460369947749
1348,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,unimproved,NA,12.13892527894217,14483.20789045328
1349,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,surface water,NA,2.6675225127006,3182.677396567171
1350,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,safely managed,NA,34.04832876710877,50308.017236053456
1351,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,basic,NA,96.66764294970287,142831.0176674575
1352,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,limited,NA,NA,NA
1353,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,unimproved,NA,2.547675080565412,3764.310511145012
1354,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,surface water,NA,1,1477.5473292730833
1355,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,safely managed,NA,29.15155756898132,77854.14448480596
1356,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,basic,NA,91.04079718951223,243139.78289606306
1357,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,limited,NA,NA,NA
1358,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,unimproved,NA,6.832565734784414,18247.51760378849
1359,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,surface water,NA,1.286534732276987,3435.907693590651
1360,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,improved,piped,12.35198950776589,14737.419317672968
1361,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,rural,improved,non-piped,72.84156270059134,86908.80546799827
1362,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,improved,piped,30.25035862041443,44696.33658914633
1363,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,urban,improved,non-piped,67.03058071418207,99040.85551386356
1364,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,improved,piped,22.25426248760219,59433.75625857244
1365,ASEAN,Indonesia,IDN,2018,Upper middle income,3902.6616755589976,267066.843,55.32500076293945,national,improved,non-piped,69.62663704533641,185949.6614440484
1366,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,safely managed,NA,23.37956408713977,27741.468876057097
1367,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,basic,NA,85.10115756910409,100978.40597970504
1368,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,limited,NA,1.1702966269836,1388.637843383844
1369,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,unimproved,NA,11.25311009538035,13352.592987033291
1370,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,surface water,NA,2.475435708531961,2937.275579945213
1371,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,safely managed,NA,34.19380563937371,51607.33134000837
1372,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,basic,NA,97.09112948517179,146535.72469708553
1373,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,limited,NA,NA,NA
1374,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,unimproved,NA,2.160374536718308,3260.566130333215
1375,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,surface water,NA,1,1509.2596560993263
1376,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,safely managed,NA,29.4339167394203,79348.79985425301
1377,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,basic,NA,91.81374215474062,247514.128500249
1378,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,limited,NA,NA,NA
1379,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,unimproved,NA,6.162543265917355,16613.1614942552
1380,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,surface water,NA,1.169642827885036,3153.156797733067
1381,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,improved,piped,12.73211876591824,15107.539009474936
1382,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,rural,improved,non-piped,73.53933543016944,87259.50481361394
1383,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,improved,piped,30.07755888795504,45394.846183542264
1384,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,urban,improved,non-piped,67.61902865311271,102054.67193076739
1385,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,improved,piped,22.4429629227833,60502.38535571214
1386,ASEAN,Indonesia,IDN,2019,Upper middle income,4151.227554407959,269582.878,55.9849967956543,national,improved,non-piped,70.22485098341431,189314.17435229963
1387,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,safely managed,NA,23.67167552581472,27902.961485883334
1388,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,basic,NA,86.16443751212445,101566.23593170267
1389,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,limited,NA,1.184918671693694,1396.7215807819437
1390,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,unimproved,NA,10.36729491181859,12220.437472700283
1391,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,surface water,NA,2.283348904363265,2691.495009206336
1392,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,safely managed,NA,34.33928251163864,52876.684863248534
1393,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,basic,NA,97.50420178227547,150139.9730392314
1394,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,limited,NA,NA,NA
1395,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,unimproved,NA,1.773073992871197,2730.2339450014965
1396,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,surface water,NA,1,1539.8308000560874
1397,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,safely managed,NA,29.71391557951001,80779.64770196965
1398,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,basic,NA,92.58739569497219,251706.21441221875
1399,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,limited,NA,NA,NA
1400,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,unimproved,NA,5.499439908706432,14950.665697179156
1401,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,surface water,NA,1.054998973919329,2868.098794017917
1402,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,improved,piped,13.1122480240706,15456.047934164959
1403,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,rural,improved,non-piped,74.23710815974755,87506.90957831967
1404,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,improved,piped,29.90475915549558,46048.26921589136
1405,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,urban,improved,non-piped,68.2074765920434,105027.97325053305
1406,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,improved,piped,22.62369490022536,61504.31769474618
1407,ASEAN,Indonesia,IDN,2020,Upper middle income,3895.618152002246,271857.97,56.6410026550293,national,improved,non-piped,70.82186621714888,192534.8878140567
1408,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,safely managed,NA,23.96378696448967,28018.456212934885
1409,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,basic,NA,87.22771745514483,101986.63448697863
1410,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,limited,NA,1.199540716403774,1402.5028301242628
1411,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,unimproved,NA,9.48147972825683,11085.74471111983
1412,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,surface water,NA,2.091262100194569,2445.1033415919696
1413,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,safely managed,NA,34.48475938390354,54083.55359563206
1414,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,basic,NA,97.91727407937903,153566.79980438465
1415,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,limited,NA,NA,NA
1416,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,unimproved,NA,1.385773449024207,2173.352922876646
1417,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,surface water,NA,1,1568.3320563018533
1418,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,safely managed,NA,29.99125244112147,82102.01057843541
1419,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,basic,NA,93.35176581933081,255553.43778526539
1420,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,limited,NA,NA,NA
1421,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,unimproved,NA,4.843448174891861,13259.093933197732
1422,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,surface water,NA,1,2737.53191
1423,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,improved,piped,13.49237728222295,15775.285544415274
1424,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,rural,improved,non-piped,74.93488088932565,87613.85177268762
1425,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,improved,piped,29.73195942303619,46629.58505981361
1426,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,urban,improved,non-piped,68.79592453097393,107894.85378484946
1427,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,improved,piped,22.79603410330878,62404.87077925602
1428,ASEAN,Indonesia,IDN,2021,Upper middle income,4334.2159826606,273753.191,57.29000091552734,national,improved,non-piped,71.41787397206853,195508.70894289605
1429,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,rural,safely managed,NA,24.25589840316475,28110.7424314441
1430,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,rural,basic,NA,88.29099739816563,102322.55452353436
1431,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,rural,limited,NA,1.214162761113883,1407.122345263046
1432,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,rural,unimproved,NA,8.595664544694557,9961.72180583831
1433,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,rural,surface water,NA,1.89917529602593,2200.999801837103
1434,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,urban,safely managed,NA,34.63023625616848,55272.95318926488
1435,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,urban,basic,NA,98.33034637648271,156944.02406461854
1436,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,urban,limited,NA,NA,NA
1437,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,urban,unimproved,NA,1,1596.0894052352717
1438,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,urban,surface water,NA,1,1596.0894052352717
1439,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,national,safely managed,NA,30.2661667151466,83383.69456420119
1440,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,national,basic,NA,94.10719255368072,259266.57558069864
1441,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,national,limited,NA,NA,NA
1442,ASEAN,Indonesia,IDN,2022,Upper middle income,4787.999307719215,275501.339,57.93399810791016,national,unimproved,NA,4.194308783438202,11555.376860166856
