id,sdg_region,country,ISO3,year,income_group,GDPpercap,population_1000,rural_safelymanaged,rural_basic,rural_limited,rural_unimproved,rural_surfacewater,urban_safelymanaged,urban_basic,urban_limited,urban_unimproved,urban_surfacewater,national_safelymanaged,national_basic,national_limited,national_unimproved,national_surfacewater,rural_piped,rural_nonpiped,urban_piped,urban_nonpiped,national_piped,national_nonpiped
293,Europe and Northern America,Austria,AUT,2016,High income,45307.587862042943,8736.487,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.907808189302628,>99,<1,<1,<1,-,-,-,-,-,-
294,Europe and Northern America,Austria,AUT,2017,High income,47429.15845643865,8797.496,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.906202053784327,>99,<1,<1,<1,-,-,-,-,-,-
295,Europe and Northern America,Austria,AUT,2018,High income,51466.55656336336,8840.513,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.904474815129845,>99,<1,<1,<1,-,-,-,-,-,-
296,Europe and Northern America,Austria,AUT,2019,High income,50067.585726589226,8879.94,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.90261913148835,>99,<1,<1,<1,-,-,-,-,-,-
297,Europe and Northern America,Austria,AUT,2020,High income,48789.497849887208,8907.777,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.900643084675636,>99,<1,<1,<1,-,-,-,-,-,-
298,Europe and Northern America,Austria,AUT,2021,High income,53517.890450961153,8922.082,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.898542824942481,>99,<1,<1,<1,-,-,-,-,-,-
299,Europe and Northern America,Austria,AUT,2022,High income,52084.681195337231,8939.617,-,>99,<1,<1,<1,-,>99,<1,<1,<1,98.896323386581287,>99,<1,<1,<1,-,-,-,-,-,-
300,Northern Africa and Western Asia,Azerbaijan,AZE,2000,Upper middle income,655.09724957991671,8190.337,33.577471257626691,54.136003138517957,10.802621941024411,14.981763378444841,20.079611542012799,80.615736834728224,91.657071868457123,4.7979953182596233,2.129669267576872,1.4152635457063809,57.748554783528263,73.416580344700321,7.7170847480498521,8.3775847307883105,10.48875017646151,17.385241606647469,47.553383472894893,78.572489362880788,17.882577823835959,48.826920720497142,32.306744372253043
301,Northern Africa and Western Asia,Azerbaijan,AZE,2001,Upper middle income,703.67099858468634,8282.023,35.744928692758947,55.973053610124161,10.42201431134988,14.54635864054535,19.058573437980609,81.832236188408899,92.157232484497612,4.4806693555190256,2.026244346502295,1.335853813481066,59.488413395915359,74.639382104378384,7.3570526246572587,8.0876109691839524,9.9159543017804204,20.486243342566919,45.908824578907122,79.682875226223587,16.955026613793049,51.024006046086583,30.972428682949062
302,Northern Africa and Western Asia,Azerbaijan,AZE,2002,Upper middle income,763.10889546348676,8372.127,37.974437932511727,57.83743146785784,10.01407929554742,14.11095390264609,18.03753533394865,83.052760446872085,92.658628247956457,4.1621082453601304,1.922819425427633,1.2564440812557791,60.110434128205171,75.870284030868049,6.9835190404002594,7.7990852832071447,9.3471116455245387,23.58724507848547,44.264265684919792,80.793261089565931,16.02747540375066,53.212523982193467,29.641279089074839
303,Northern Africa and Western Asia,Azerbaijan,AZE,2003,Upper middle income,883.69258074525578,8462.322,40.265998976884639,59.729136711719377,9.5788168936171019,13.67554916474683,17.016497229916691,84.277309610117271,93.161259158833772,3.8423119877827081,1.8193945043530559,1.177034349030464,60.728959717244692,77.109830911972537,6.5965229367451634,7.5117685902387166,8.7818775610436006,26.68824681440401,42.619706790932469,81.90364695290873,15.09992419370775,55.393630714468408,28.312723134249289
304,Northern Africa and Western Asia,Azerbaijan,AZE,2004,Upper middle income,1045.0136328105998,8556.164,42.61961182587919,61.648169341709163,9.1162271055589912,13.24014442684711,15.995459125884739,85.505883678144528,93.665125217129429,3.521280582787,1.7159695832783941,1.0976246168051771,61.343767051159652,78.357499024386243,6.1962805085698216,7.2257921370000293,8.2204283300438998,29.789248550322551,40.9751478969456,83.014032816251074,14.172372983665349,57.566731645467897,26.98704788748816
305,Northern Africa and Western Asia,Azerbaijan,AZE,2005,Upper middle income,1578.3673303066716,8656.237,45.035276479494243,63.594529357826417,8.6263099313729583,12.80473968894785,14.97442102185278,86.738482650953756,94.170226422843541,3.1990140303727799,1.6125446622038171,1.018214884579862,61.954677337046569,79.612829992788974,5.7830036902524569,6.9412624680405166,7.6629038489180514,32.890250286242008,39.330589002957367,84.124418679593873,13.24482177362245,59.731318149309438,25.664515533732001
306,Northern Africa and Western Asia,Azerbaijan,AZE,2006,Upper middle income,2472.9572573228711,8763.353,47.512992937730317,65.568216760071934,8.109065371059117,12.369334951048129,13.95338291782082,87.975106528545055,94.676562775976009,2.875512330540261,1.509119741129155,<1,62.561894122325441,80.876004589735231,5.3567922708098177,6.6580562729580821,7.1091468664968671,35.991252022160552,37.686030108970499,85.234804542936217,12.317270563580051,61.887943189336262,24.344853671208799
307,Northern Africa and Western Asia,Azerbaijan,AZE,2007,Upper middle income,3851.3301517514119,8878.411,50.052761200586197,67.56923154844489,7.5644934246173818,11.933930213148869,12.932344813788861,89.215755310917899,95.184134276526819,2.550775483289343,1.405694820054578,<1,63.165578667037323,82.147139457549002,4.9177518822681119,6.3760735277578853,6.5590351324250058,39.092253758079103,36.041471214983183,86.345190406279016,11.389719353537149,64.037079168545446,23.02781217127168
308,Northern Africa and Western Asia,Azerbaijan,AZE,2008,Upper middle income,5574.4681043257478,8999.696,52.654581268063509,69.597573722945882,6.9925940920476108,11.498525475250061,11.911306709756451,90.353598657202895,95.692940924496199,2.2248034886199122,1.3022698989799151,<1,63.765391413305927,83.425507420288241,4.4661416676592651,6.0955315427853458,6.0128193692671408,42.19325549399764,34.396912320995852,87.455576269621361,10.46216814349475,66.177758612818678,21.713890475128839
309,Northern Africa and Western Asia,Azerbaijan,AZE,2009,Upper middle income,4950.3994900942307,9119.628,55.318453140161893,71.65324328357498,6.3933673733501877,11.063120737350349,10.89026860572449,90.522309333535375,96.202982719883821,1.897596346532183,1.1988449779053381,<1,64.361510407103282,84.711248726152306,4.0020667901857738,5.8163133118087993,5.47037117185313,45.294257229916177,32.752353427008977,88.56596213296416,9.5346169334518436,68.310475993933622,20.402839522404449
310,Northern Africa and Western Asia,Azerbaijan,AZE,2010,Upper middle income,5843.5337683582002,9237.202,58.044376816880707,73.736240230331532,5.7668132685248574,10.62771599945108,9.8692305016925275,90.691020009867842,96.714259662689955,1.569154057025941,1.0954200568307331,<1,64.956114734288377,86.007882758664934,3.525011430567845,5.536896473775867,4.9302093369913704,48.395258965835637,31.107794533020751,89.676347996306504,8.6070657234093915,70.441838663838851,19.091055525393909
311,Northern Africa and Western Asia,Azerbaijan,AZE,2011,Upper middle income,7189.8186921197603,9359.014,60.832352298220627,75.846564563216347,5.1129317775717169,10.192311261551369,8.8481923976605685,90.859730686200379,97.226771752914445,1.2394766201013989,<1,<1,65.548627208227174,87.314262957710596,3.0353265780953009,5.2575411409851256,4.3928693232089842,51.496260701754181,29.463235639033879,90.786733859649303,7.6795145133665406,72.570488740469671,17.77910079533623
312,Northern Africa and Western Asia,Azerbaijan,AZE,2012,Upper middle income,7495.8652765809948,9485.576,63.682379584180218,77.984216282228601,4.4317229004906844,9.7569065236521055,7.8271542936286096,91.028441362532845,97.740518990557376,<1,<1,<1,66.138644310583075,88.629506027188697,2.5333393354344058,4.9783793502194431,3.8587752871574552,54.597262437672732,27.81867674504656,91.897119722991647,6.7519633033240893,74.695545043895763,16.467300318727339
313,Northern Africa and Western Asia,Azerbaijan,AZE,2013,Upper middle income,7875.3453666154946,9614.478,66.594458674761299,80.149195387368721,3.7231866372817848,9.3215017857528437,6.8061161895966507,91.197152038865383,98.255501375618664,<1,<1,<1,66.725847858410944,89.952855301961748,2.0193677971574062,4.6994911593628537,3.3282857415179978,57.698264173591269,26.17411785105924,93.007505586334446,5.8244120932812393,76.816453703802367,15.15576939531678
314,Northern Africa and Western Asia,Azerbaijan,AZE,2014,Upper middle income,7890.8402806208724,9741.88,69.568589569963493,82.341501878637118,2.9873229879450629,8.8860970478531272,5.7850780855646917,91.365862715197849,98.771718908098308,<1,<1,<1,67.309698117552259,91.283153013552123,1.4938257839010001,4.4211125624347929,2.8019086401120821,60.799265909510723,24.529558957071458,94.11789144967679,4.8968608832387872,78.931926380554842,13.845052416898289
315,Northern Africa and Western Asia,Azerbaijan,AZE,2015,Upper middle income,5500.503646284862,9863.48,72.60477226978611,84.56113575603294,2.2241319524804619,8.4506923099538653,4.7640399815327328,91.534573391530387,>99,<1,<1,<1,67.88978273422714,92.569323726340173,1.007220359431201,4.1433891602292192,2.2800667539994071,63.900267645429267,22.885000063084139,95.228277313019589,3.9693096731959372,81.041075181481659,12.53546890428971
316,Northern Africa and Western Asia,Azerbaijan,AZE,2016,Upper middle income,3880.6852276837981,9976.248,73.823235998187272,85.980252895720071,2.2614576547250071,8.0152875720541488,3.7430018775007738,91.703284067862853,>99,<1,<1,<1,68.465682404506538,93.353159926528676,1.017181085885555,3.866474401857416,1.763184585728355,67.001269381347811,21.24044116909727,96.338663176361933,3.0417584631534851,83.142996659486172,11.227344352928069
317,Northern Africa and Western Asia,Azerbaijan,AZE,2017,Upper middle income,4147.1981423222014,10071.567,75.041699726588078,87.399370035406747,2.2987833569695511,7.5798828341553417,2.7219637734683602,91.871994744195334,>99,<1,<1,<1,69.036984684963542,94.131233399888458,1.0265676820736791,3.5905136288353132,1.251685289202553,70.102271117266355,19.59588227510994,97.449049039704732,2.1142072531105782,85.236802146452163,9.9209989355099726
318,Northern Africa and Western Asia,Azerbaijan,AZE,2018,Upper middle income,4739.7943123408049,10152.522,76.26016345498887,88.818487175093424,2.336109059214095,7.1444780962560799,1.700925669436401,92.040705420527857,>99,<1,<1,<1,69.6032658882812,94.90297678749036,1.0353635133796451,3.3078094582094102,<1,73.203272853184899,17.95132338112262,98.559434903047077,1.186656043068183,87.321583852240224,8.6167564486297792
319,Northern Africa and Western Asia,Azerbaijan,AZE,2019,Upper middle income,4805.7537176591732,10232.753,77.478627183390046,90.237604314780555,2.3734347614586402,6.7090733583563633,<1,92.209416096860338,>99,<1,<1,<1,70.164065070216211,95.667747770716019,1.0435755514289811,2.9897369081599541,<1,76.304274589104352,16.306764487134839,>99,<1,89.396222874492338,7.3151004476526591
320,Northern Africa and Western Asia,Azerbaijan,AZE,2020,Upper middle income,4229.9106490450276,10284.951,78.697090911790838,91.656721454467231,2.4107604637031841,5.9325180818295848,<1,92.275000000000006,>99,<1,<1,<1,70.673309966073276,96.362082178016848,1.051163812435632,2.586754009547533,<1,79.405276325022896,14.662205593147521,>99,<1,91.020084926937713,6.3931610635147642
321,Northern Africa and Western Asia,Azerbaijan,AZE,2021,Upper middle income,5408.0453517502292,10312.992,79.91555464019163,93.075838594153922,2.4480861659477142,4.4760752398983641,<1,92.275000000000006,>99,<1,<1,<1,71.146348244703788,97.007102073020064,1.058160841802517,1.934737085177431,<1,82.50627806094144,13.017646699160199,>99,<1,92.438514893827758,5.6267480209948264
322,Northern Africa and Western Asia,Azerbaijan,AZE,2022,Upper middle income,7762.0738285884026,10358.074,81.134018368592805,94.494955733841039,2.4854118681922732,3.019632397966689,<1,92.275000000000006,>99,<1,<1,<1,71.611702715174886,97.642186839255203,1.0645019480292539,1.2933112127155371,<1,85.607279796859984,11.373087805173331,>99,<1,93.835595074949211,4.8710937123352371
323,Latin America and the Caribbean,Bahamas,BHS,2000,High income,24849.606478490157,325.014,-,-,-,-,-,-,-,-,-,-,-,98.245495610815595,<1,1.754504389184405,<1,-,-,-,-,95.74857615071565,2.4969194600999458
324,Latin America and the Caribbean,Bahamas,BHS,2001,High income,25234.144151250206,329.626,-,-,-,-,-,-,-,-,-,-,-,98.288259936583927,<1,1.7117400634160731,<1,-,-,-,-,95.851150097763991,2.4371098388199361
325,Latin America and the Caribbean,Bahamas,BHS,2002,High income,26590.140178801325,334.002,-,-,-,-,-,-,-,-,-,-,-,98.331024262352244,<1,1.6689757376477561,<1,-,-,-,-,95.953724044812333,2.3773002175399109
326,Latin America and the Caribbean,Bahamas,BHS,2003,High income,26204.880498685339,338.49,-,-,-,-,-,-,-,-,-,-,-,98.373788588120576,<1,1.626211411879424,<1,-,-,-,-,96.056297991860674,2.3174905962599008
327,Latin America and the Caribbean,Bahamas,BHS,2004,High income,26393.413953813735,343.089,-,-,-,-,-,-,-,-,-,-,-,98.416552913888907,<1,1.583447086111093,<1,-,-,-,-,96.158871938909016,2.2576809749798912
328,Latin America and the Caribbean,Bahamas,BHS,2005,High income,28280.870835298043,347.804,-,-,-,-,-,-,-,-,-,-,-,98.459317239657224,<1,1.540682760342776,<1,-,-,-,-,96.261445885957357,2.1978713536998669
329,Latin America and the Caribbean,Bahamas,BHS,2006,High income,28829.849375042533,352.664,-,-,-,-,-,-,-,-,-,-,-,98.502081565425556,<1,1.4979184345744441,<1,-,-,-,-,96.364019833005699,2.1380617324198572
330,Latin America and the Caribbean,Bahamas,BHS,2007,High income,29687.86521503302,357.666,-,-,-,-,-,-,-,-,-,-,-,98.544845891193873,<1,1.4551541088061271,<1,-,-,-,-,96.466593780054069,2.078252111139804
331,Latin America and the Caribbean,Bahamas,BHS,2008,High income,29013.630287076725,362.795,-,-,-,-,-,-,-,-,-,-,-,98.587610216962204,<1,1.4123897830377961,<1,-,-,-,-,96.56916772710241,2.0184424898597939
332,Latin America and the Caribbean,Bahamas,BHS,2009,High income,27120.690545214464,368.057,-,-,-,-,-,-,-,-,-,-,-,98.630374542730522,<1,1.3696254572694779,<1,-,-,-,-,96.671741674150752,1.95863286857977
333,Latin America and the Caribbean,Bahamas,BHS,2010,High income,27046.657665187853,373.272,-,-,-,-,-,-,-,-,-,-,-,98.673138868498853,<1,1.3268611315011469,<1,-,-,-,-,96.774315621199094,1.898823247299759
334,Latin America and the Caribbean,Bahamas,BHS,2011,High income,26644.926577589627,377.95,-,-,-,-,-,-,-,-,-,-,-,98.71590319426717,<1,1.2840968057328299,<1,-,-,-,-,96.876889568247435,1.8390136260197349
335,Latin America and the Caribbean,Bahamas,BHS,2012,High income,28059.393657033823,382.061,-,-,-,-,-,-,-,-,-,-,-,98.758667520035502,<1,1.241332479964498,<1,-,-,-,-,96.979463515295777,1.7792040047397251
336,Latin America and the Caribbean,Bahamas,BHS,2013,High income,26955.788927784259,385.65,-,-,-,-,-,-,-,-,-,-,-,98.801431845803833,<1,1.198568154196167,<1,-,-,-,-,97.082037462344118,1.719394383459715
337,Latin America and the Caribbean,Bahamas,BHS,2014,High income,28203.355682276662,389.131,-,-,-,-,-,-,-,-,-,-,-,98.84419617157215,<1,1.15580382842785,<1,-,-,-,-,97.18461140939246,1.6595847621796911
338,Latin America and the Caribbean,Bahamas,BHS,2015,High income,29724.953335523318,392.697,-,-,-,-,-,-,-,-,-,-,-,98.886960497340482,<1,1.1130395026595179,<1,-,-,-,-,97.287185356440801,1.599775140899681
339,Latin America and the Caribbean,Bahamas,BHS,2016,High income,29675.535891064104,395.976,-,-,-,-,-,-,-,-,-,-,-,98.886960497340482,<1,1.1130395026595179,<1,-,-,-,-,97.287185356440801,1.599775140899681
340,Latin America and the Caribbean,Bahamas,BHS,2017,High income,30708.987018194577,399.02,-,-,-,-,-,-,-,-,-,-,-,98.886960497340482,<1,1.1130395026595179,<1,-,-,-,-,97.287185356440801,1.599775140899681
341,Latin America and the Caribbean,Bahamas,BHS,2018,High income,31483.978840823474,401.906,-,-,-,-,-,-,-,-,-,-,-,98.886960497340482,<1,1.1130395026595179,<1,-,-,-,-,97.287185356440801,1.599775140899681
342,Latin America and the Caribbean,Bahamas,BHS,2019,High income,32279.011363046491,404.557,-,-,-,-,-,-,-,-,-,-,-,98.886960497340482,<1,1.1130395026595179,<1,-,-,-,-,97.287185356440801,1.599775140899681
343,Latin America and the Caribbean,Bahamas,BHS,2020,High income,23998.268019120675,406.471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
344,Latin America and the Caribbean,Bahamas,BHS,2021,High income,28260.432550636666,407.906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
345,Latin America and the Caribbean,Bahamas,BHS,2022,High income,31458.300811738995,409.984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
346,Northern Africa and Western Asia,Bahrain,BHR,2000,High income,12738.774118157506,711.442,-,-,-,-,-,-,-,-,-,-,98.881979732826323,>99,<1,<1,<1,-,-,-,-,97.361440482307557,2.5972249181974689
347,Northern Africa and Western Asia,Bahrain,BHR,2001,High income,12291.832613053541,730.257,-,-,-,-,-,-,-,-,-,-,98.888496781459537,>99,<1,<1,<1,-,-,-,-,97.498592211709934,2.4581348698189909
348,Northern Africa and Western Asia,Bahrain,BHR,2002,High income,12819.995935313946,748.324,-,-,-,-,-,-,-,-,-,-,98.895013502976568,>99,<1,<1,<1,-,-,-,-,97.63574394111231,2.3190448214405142
349,Northern Africa and Western Asia,Bahrain,BHR,2003,High income,14230.296752980039,778.256,-,-,-,-,-,-,-,-,-,-,98.901529897377429,>99,<1,<1,<1,-,-,-,-,97.772895670514686,2.1799547730620219
350,Northern Africa and Western Asia,Bahrain,BHR,2004,High income,15777.963640895607,833.451,-,-,-,-,-,-,-,-,-,-,98.908045964662136,>99,<1,<1,<1,-,-,-,-,97.910047399917062,2.0408647246835439
351,Northern Africa and Western Asia,Bahrain,BHR,2005,High income,17705.235163894973,901.921,-,-,-,-,-,-,-,-,-,-,98.914561704830646,>99,<1,<1,<1,-,-,-,-,98.047199129319438,1.901774676305052
352,Northern Africa and Western Asia,Bahrain,BHR,2006,High income,19057.79890471376,970.981,-,-,-,-,-,-,-,-,-,-,98.921077117883016,>99,<1,<1,<1,-,-,-,-,98.184350858721814,1.7626846279265751
353,Northern Africa and Western Asia,Bahrain,BHR,2007,High income,20883.548031199425,1040.532,-,-,-,-,-,-,-,-,-,-,98.927592203819231,>99,<1,<1,<1,-,-,-,-,98.321502588124133,1.6235945795481539
354,Northern Africa and Western Asia,Bahrain,BHR,2008,High income,23155.821449155035,1110.343,-,-,-,-,-,-,-,-,-,-,98.926998899415722,>99,<1,<1,<1,-,-,-,-,98.458654317526509,1.4845045311696621
355,Northern Africa and Western Asia,Bahrain,BHR,2009,High income,19448.183255378877,1179.453,-,-,-,-,-,-,-,-,-,-,98.925080288062787,>99,<1,<1,<1,-,-,-,-,98.595806046928885,1.3454144827911849
356,Northern Africa and Western Asia,Bahrain,BHR,2010,High income,21186.814329227858,1213.645,-,-,-,-,-,-,-,-,-,-,98.923161676709839,>99,<1,<1,<1,-,-,-,-,98.732957776331261,1.2063244344126931
357,Northern Africa and Western Asia,Bahrain,BHR,2011,High income,23741.557462670153,1212.077,-,-,-,-,-,-,-,-,-,-,98.921243065356904,>99,<1,<1,<1,-,-,-,-,98.870109505733637,1.0672343860342151
358,Northern Africa and Western Asia,Bahrain,BHR,2012,High income,25102.726348526987,1224.939,-,-,-,-,-,-,-,-,-,-,98.919324454003956,>99,<1,<1,<1,-,-,-,-,>99,<1
359,Northern Africa and Western Asia,Bahrain,BHR,2013,High income,25790.730312138236,1261.673,-,-,-,-,-,-,-,-,-,-,98.917405842651007,>99,<1,<1,<1,-,-,-,-,>99,<1
360,Northern Africa and Western Asia,Bahrain,BHR,2014,High income,25464.760097714992,1311.134,-,-,-,-,-,-,-,-,-,-,98.915487231298073,>99,<1,<1,<1,-,-,-,-,>99,<1
361,Northern Africa and Western Asia,Bahrain,BHR,2015,High income,22795.448857661198,1362.142,-,-,-,-,-,-,-,-,-,-,98.913568619945124,>99,<1,<1,<1,-,-,-,-,>99,<1
362,Northern Africa and Western Asia,Bahrain,BHR,2016,High income,22867.181119613382,1409.661,-,-,-,-,-,-,-,-,-,-,98.91165000859219,>99,<1,<1,<1,-,-,-,-,>99,<1
